CustomerID,Name,Gender,Age,City,State,SignupDate,Segment,Acquisition
C002944,Rohan Rao,Male,43,Mysuru,Mysuru,2024-10-19,Consumer,Organic Search
C002945,Siddharth Mishra,Female,18,Kolkata,Kolkata,2024-05-01,Small Business,Marketplace
C002946,Ananya Rao,Female,34,Hyderabad,Hyderabad,2025-08-24,Consumer,Social Media
C002947,Nikhil Kumar,Male,33,Bengaluru,Bengaluru,2025-05-22,Consumer,Referral
C002948,Karan Rao,Female,48,Visakhapatnam,Visakhapatnam,2023-07-07,Home Office,Social Media
C002949,Priya Joshi,Unknown,39,Mumbai,Mumbai,2023-06-15,Consumer,Social Media
C002950,Sanya Singh,Male,18,Surat,Surat,2024-01-08,Consumer,Social Media
C002951,Manish Singh,Male,24,Coimbatore,Coimbatore,2022-10-13,Consumer,Organic Search
C002952,Riya Yadav,Female,50,Chennai,Chennai,2023-09-20,Corporate,Social Media
C002953,Riya Das,Female,47,Gurugram,Gurugram,2023-01-17,Consumer,Organic Search
C002954,Ishaan Joshi,Female,43,Surat,Surat,2024-04-11,Consumer,Paid Search
C002955,Neha Joshi,Female,32,Hyderabad,Hyderabad,2022-07-05,Consumer,Organic Search
C002956,Rahul Shah,Female,25,Nagpur,Nagpur,2022-11-25,Consumer,Social Media
C002957,Neha Iyer,Female,18,Gurugram,Gurugram,2023-07-13,Corporate,Paid Search
C002958,Siddharth Yadav,Male,35,Visakhapatnam,Visakhapatnam,2023-07-21,Consumer,Email
C002959,Aarav Verma,Female,49,Mysuru,Mysuru,2026-04-24,Home Office,Marketplace
C002960,Aarav Kapoor,Male,47,Chennai,Chennai,2024-10-13,Consumer,Paid Search
C002961,Reyansh Rao,Male,44,Gurugram,Gurugram,2023-11-22,Corporate,Social Media
C002962,Varun Reddy,Female,42,Kochi,Kochi,2026-06-28,Consumer,Referral
C002963,Neha Verma,Female,40,Gurugram,Gurugram,2022-03-05,Corporate,Marketplace
C002964,Ananya Iyer,Female,43,Noida,Noida,2023-11-13,Consumer,Paid Search
C002965,Aarav Iyer,Female,35,Guwahati,Guwahati,2024-09-26,Consumer,Organic Search
C002966,Sneha Verma,Male,33,Mysuru,Mysuru,2025-02-14,Corporate,Social Media
C002967,Sanya Iyer,Male,30,Surat,Surat,2026-01-07,Consumer,Paid Search
C002968,Kabir Kumar,Male,23,Guwahati,Guwahati,2023-12-15,Consumer,Referral
C002969,Tanya Gupta,Male,48,Patna,Patna,2024-10-22,Consumer,Social Media
C002970,Diya Rao,Male,31,Kochi,Kochi,2023-12-07,Consumer,Email
C002971,Siddharth Singh,Female,42,Delhi,Delhi,2025-03-07,Consumer,Organic Search
C002972,Kabir Shah,Male,37,Mysuru,Mysuru,2025-05-12,Consumer,Affiliate
C002973,Siddharth Mehta,Male,29,Pune,Pune,2024-07-14,Corporate,Organic Search
C002974,Pooja Rao,Male,32,Noida,Noida,2024-06-03,Home Office,Referral
C002975,Reyansh Shah,Female,28,Patna,Patna,2025-11-08,Corporate,Email
C002976,Reyansh Patel,Male,23,Coimbatore,Coimbatore,2024-02-04,Consumer,Affiliate
C002977,Vivaan Das,Female,43,Bhubaneswar,Bhubaneswar,2025-10-25,Consumer,Social Media
C002978,Kavya Kapoor,Female,35,Indore,Indore,2023-01-01,Consumer,Paid Search
C002979,Rahul Kumar,Male,46,Delhi,Delhi,2024-01-07,Consumer,Social Media
C002980,Kavya Nair,Female,25,Jaipur,Jaipur,2025-12-15,Consumer,Email
C002981,Ananya Mishra,Male,33,Patna,Patna,2022-02-08,Consumer,Organic Search
C002982,Nikhil Verma,Male,30,Nagpur,Nagpur,2026-03-05,Corporate,Paid Search
C002983,Kabir Rao,Male,34,Lucknow,Lucknow,,Consumer,Affiliate
C002984,Diya Yadav,Female,41,Coimbatore,Coimbatore,2025-01-29,Consumer,Social Media
C002985,Siddharth Das,Male,33,Kochi,Kochi,2025-10-01,Consumer,Organic Search
C002986,Tanya Iyer,Male,25,Chandigarh,Chandigarh,2026-06-11,Small Business,Marketplace
C002987,Nikhil Iyer,Male,36,Ahmedabad,Ahmedabad,,Small Business,Affiliate
C002988,Aditi Das,Female,39,Chandigarh,Chandigarh,2023-05-25,Consumer,Referral
C002989,Sneha Mishra,Male,28,Coimbatore,Coimbatore,2023-09-23,Corporate,Organic Search
C002990,Manish Sharma,Female,45,Chandigarh,Chandigarh,2024-06-20,Consumer,Organic Search
C002991,Nikhil Yadav,Female,33,Bhopal,Bhopal,2024-06-26,Consumer,Marketplace
C002992,Sanya Das,Female,26,Kochi,Kochi,2023-03-01,Home Office,Email
C002993,Reyansh Singh,Male,32,Visakhapatnam,Visakhapatnam,2026-01-30,Consumer,Email
C002994,Meera Kapoor,Male,33,Visakhapatnam,Visakhapatnam,2024-09-28,Consumer,Organic Search
C002995,Ananya Singh,Male,40,Visakhapatnam,Visakhapatnam,2024-11-01,Consumer,Social Media
C002996,Nikhil Chopra,Female,23,Chennai,Chennai,2026-02-02,Consumer,Organic Search
C002997,Priya Mishra,Female,18,Mumbai,Mumbai,2022-07-03,Consumer,Paid Search
C002998,Priya Das,Male,35,Mysuru,Mysuru,2024-06-24,Consumer,Organic Search
C002999,Isha Bose,Male,41,Surat,Surat,2023-02-16,Corporate,Social Media
C003000,Varun Yadav,Female,29,Delhi,Delhi,2026-02-06,Consumer,Email
C003001,Karan Malhotra,Male,37,Bengaluru,Bengaluru,2023-09-19,Small Business,Social Media
C003002,Reyansh Patel,Male,31,Bengaluru,Bengaluru,2024-07-18,Home Office,Organic Search
C003003,Ananya Mishra,Female,30,Bhopal,Bhopal,2024-04-24,Consumer,Paid Search
C003004,Sanya Verma,Male,24,Coimbatore,Coimbatore,2026-04-02,Consumer,Email
C003005,Sneha Chopra,Male,31,Noida,Noida,2025-09-05,Consumer,Paid Search
C003006,Nikhil Nair,Male,34,Delhi,Delhi,2026-07-06,Consumer,Social Media
C003007,Aarav Bose,Non-Binary,44,Bengaluru,Bengaluru,2024-03-17,Consumer,Email
C003008,Vikram Iyer,Male,22,Nagpur,Nagpur,2026-02-28,Home Office,Email
C003009,Sanya Reddy,Male,18,Chandigarh,Chandigarh,2026-02-12,Corporate,Referral
C003010,Kavya Chopra,Male,45,Bengaluru,Bengaluru,2024-04-14,Consumer,Paid Search
C003011,Meera Patel,Male,33,Visakhapatnam,Visakhapatnam,2023-05-10,Consumer,Affiliate
C003012,Aarav Verma,Male,56,Noida,Noida,2025-08-16,Consumer,Marketplace
C003013,Meera Yadav,Male,28,Surat,Surat,2022-07-12,Consumer,Organic Search
C003014,Nisha Malhotra,Female,18,Jaipur,Jaipur,2024-07-22,Consumer,Paid Search
C003015,Isha Mishra,Female,49,Ahmedabad,Ahmedabad,2022-08-01,Corporate,Social Media
C003016,Kabir Das,Male,39,Jaipur,Jaipur,2022-09-29,Consumer,Paid Search
C003017,Riya Kumar,Female,52,Mysuru,Mysuru,2023-04-02,Consumer,Organic Search
C003018,Kabir Yadav,Female,34,Jaipur,Jaipur,2025-04-14,Consumer,Organic Search
C003019,Krishna Mishra,Female,43,Visakhapatnam,Visakhapatnam,2022-04-03,Home Office,Organic Search
C003020,Arjun Kumar,Male,39,Pune,Pune,2024-08-06,Corporate,Organic Search
C003021,Aditi Joshi,Male,34,Delhi,Delhi,2024-03-03,Consumer,Referral
C003022,Aditya Malhotra,Female,22,Ahmedabad,Ahmedabad,2023-11-11,Consumer,Organic Search
C003023,Neha Rao,Female,41,Noida,Noida,2022-10-12,Consumer,Organic Search
C003024,TANYA RAO,Female,44,Nagpur,Nagpur,2026-06-13,Home Office,Paid Search
C003025,Vivaan Kumar,Female,32,Pune,Pune,2023-08-05,Corporate,Organic Search
C003026,Isha Bose,Female,41,Chandigarh,Chandigarh,2022-04-16,Consumer,Paid Search
C003027,Rahul Das,Female,55,Mysuru,Mysuru,2023-05-04,Consumer,Organic Search
C003028,Aditya Mehta,Male,29,Bengaluru,Bengaluru,2024-10-28,Home Office,Paid Search
C003029,Meera Gupta,Male,35,Delhi,Delhi,2024-05-04,Corporate,Social Media
C003030,Rahul Chopra,Female,35,Ahmedabad,Ahmedabad,2022-09-20,Consumer,Marketplace
C003031,Ishaan Sharma,Female,34,Surat,Surat,2023-10-02,Consumer,Organic Search
C003032,Siddharth Sharma,Female,30,Chandigarh,Chandigarh,2022-11-30,Corporate,Social Media
C003033,Kabir Chopra,Male,39,Nagpur,Nagpur,2022-09-14,Corporate,Social Media
C003034,Varun Bose,Female,40,Ahmedabad,Ahmedabad,2025-12-06,Corporate,Social Media
C003035,Tanya Kapoor,Female,20,Mumbai,Mumbai,2025-10-06,Corporate,Paid Search
C003036,Meera Patel,Male,30,Bhubaneswar,Bhubaneswar,2023-08-17,Home Office,Paid Search
C003037,Vikram Rao,Male,41,Mumbai,Mumbai,2023-12-12,Corporate,Referral
C003038,Aditya Rao,Male,18,Hyderabad,Hyderabad,2024-05-21,Consumer,Email
C003039,Sneha Nair,Female,38,Visakhapatnam,Visakhapatnam,2023-09-28,Consumer,Email
C003040,Aditi Malhotra,Female,35,Bengaluru,Bengaluru,2024-10-04,Home Office,Organic Search
C003041,Riya Verma,Male,40,Bengaluru,Bengaluru,2022-08-16,Consumer,Referral
C003042,Manish Iyer,Female,23,Gurugram,Gurugram,2023-06-22,Home Office,Organic Search
C003043,Kavya Kumar,Female,42,Pune,Pune,2024-11-12,Home Office,Organic Search
C003044,Isha Rao,Female,48,Nagpur,Nagpur,2024-11-27,Small Business,Social Media
C003045,Arjun Kapoor,Male,25,Indore,Indore,2026-07-15,Small Business,Organic Search
C003046,Isha Das,Male,32,Indore,Indore,2026-07-30,Corporate,Organic Search
C003047,Ananya Rao,Female,29,Mumbai,Mumbai,2022-10-08,Consumer,Email
C003048,Reyansh Nair,Female,29,Mysuru,Mysuru,2023-01-13,Consumer,Paid Search
C003049,Isha Kumar,Male,18,Surat,Surat,2023-05-14,Consumer,Organic Search
C003050,Rohan Iyer,Male,34,Jaipur,Jaipur,2024-12-02,Corporate,Affiliate
C003051,Aarav Patel,Male,25,Visakhapatnam,Visakhapatnam,2023-03-11,Consumer,Paid Search
C003052,Diya Das,Male,36,Ahmedabad,Ahmedabad,2022-06-06,Consumer,Referral
C003053,Nisha Mehta,Female,36,Chandigarh,Chandigarh,2023-07-04,Corporate,Email
C003054,Siddharth Mehta,Male,26,Visakhapatnam,Visakhapatnam,2023-08-01,Consumer,Marketplace
C003055,Pooja Reddy,Female,43,Patna,Patna,2023-01-30,Consumer,Social Media
C003056,Tanya Verma,Female,30,Chandigarh,Chandigarh,2024-07-24,Consumer,Marketplace
C003057,Tanya Patel,Male,19,Pune,Pune,2025-03-22,Consumer,Organic Search
C003058,Kabir Das,Female,29,Coimbatore,Coimbatore,2025-02-24,Consumer,Organic Search
C003059,Arjun Shah,Male,46,Ahmedabad,Ahmedabad,2024-08-08,Home Office,Referral
C003060,Riya Verma,Female,29,Chennai,Chennai,2025-12-11,Consumer,Paid Search
C003061,Varun Kumar,Male,26,Guwahati,Guwahati,2024-09-28,Home Office,Referral
C003062,Kabir Iyer,Male,34,Lucknow,Lucknow,2023-10-02,Consumer,Marketplace
C003063,Pooja Chopra,Male,36,Visakhapatnam,Visakhapatnam,2023-02-05,Consumer,Paid Search
C003064,Neha Kapoor,Male,26,Indore,Indore,2022-02-02,Corporate,Organic Search
C003065,Aditya Patel,Female,39,Mumbai,Mumbai,2022-10-16,Home Office,Social Media
C003066,Meera Gupta,Female,43,Chandigarh,Chandigarh,2022-06-14,Consumer,Email
C003067,Vivaan Sharma,Male,37,Mysuru,Mysuru,2025-03-28,Corporate,Marketplace
C003068,Riya Patel,Female,36,Unknown,Unknown,2022-08-01,Home Office,Organic Search
C003069,Nisha Kumar,Female,31,Bengaluru,Bengaluru,2022-05-23,Corporate,Social Media
C003070,Krishna Mehta,Male,48,Chandigarh,Chandigarh,2022-06-14,Corporate,Social Media
C003071,Riya Sharma,Female,31,Hyderabad,Hyderabad,2022-01-14,Consumer,Paid Search
C003072,Kabir Verma,Female,28,Indore,Indore,2022-07-02,Consumer,Organic Search
C003073,priya mehta,Female,54,Kochi,Kochi,2024-05-23,Consumer,Email
C003074,Kavya Shah,Female,19,Surat,Surat,2025-03-21,Corporate,Organic Search
C003075,Riya Iyer,Male,39,Chennai,Chennai,2022-06-26,Consumer,Referral
C003076,Siddharth Mishra,Female,53,Mumbai,Mumbai,2024-06-15,Consumer,Organic Search
C003077,Diya Chopra,Female,34,Chennai,Chennai,2023-04-07,Consumer,Referral
C003078,Vikram Joshi,Male,34,Surat,Surat,2026-01-27,Consumer,Paid Search
C003079,Riya Yadav,Male,35,Nagpur,Nagpur,2023-05-12,Corporate,Email
C003080,Karan Verma,Female,34,Noida,Noida,2023-02-07,Consumer,Social Media
C003081,Aditi Malhotra,Female,18,Bhopal,Bhopal,2022-05-26,Home Office,Referral
C003082,Priya Malhotra,Male,48,Bhubaneswar,Bhubaneswar,2022-12-02,Consumer,Organic Search
C003083,Varun Mehta,Male,52,Mysuru,Mysuru,2023-10-03,Consumer,Social Media
C003084,Krishna Mehta,Male,32,Patna,Patna,2023-01-22,Small Business,Organic Search
C003085,Sneha Yadav,Male,18,Guwahati,Guwahati,2026-01-28,Corporate,Marketplace
C003086,Tanya Singh,Male,37,Lucknow,Lucknow,2025-05-10,Corporate,Paid Search
C003087,Sneha Shah,Male,37,Pune,Pune,2024-12-06,Consumer,Referral
C003088,Varun Nair,Male,31,Bhubaneswar,Bhubaneswar,2023-07-16,Consumer,Paid Search
C003089,Vikram Rao,Male,39,Hyderabad,Hyderabad,2022-07-17,Corporate,Paid Search
C003090,Vikram Malhotra,Male,43,Patna,Patna,2024-05-20,Consumer,Social Media
C003091,Sneha Sharma,Female,40,Indore,Indore,2022-01-14,Corporate,Affiliate
C003092,Vivaan Verma,Male,18,Bhubaneswar,Bhubaneswar,2022-10-08,Consumer,Organic Search
C003093,Diya Mehta,Female,36,Delhi,Delhi,2025-09-27,Consumer,Social Media
C003094,Tanya Shah,Female,48,Hyderabad,Hyderabad,2022-04-23,Consumer,Paid Search
C003095,Siddharth Gupta,Female,42,Gurugram,Gurugram,2023-01-02,Consumer,Referral
C003096,Kabir Mehta,Female,25,Delhi,Delhi,2023-04-23,Consumer,Referral
C003097,Nisha Rao,Male,53,Hyderabad,Hyderabad,2024-06-20,Consumer,Marketplace
C003098,Karan Iyer,Male,18,Bhubaneswar,Bhubaneswar,2025-09-09,Consumer,Paid Search
C003099,Pooja Verma,Male,31,Lucknow,Lucknow,2025-11-30,Consumer,Organic Search
C003100,Diya Malhotra,Female,45,Bhopal,Bhopal,2026-07-05,Corporate,Social Media
C003101,Meera Patel,Male,18,Mysuru,Mysuru,2023-11-11,Consumer,Organic Search
C003102,Siddharth Singh,Female,34,Guwahati,Guwahati,2026-01-02,Consumer,Organic Search
C003103,Arjun Sharma,Female,31,Ahmedabad,Ahmedabad,2025-05-31,Corporate,Marketplace
C003104,Reyansh Iyer,Female,48,Visakhapatnam,Visakhapatnam,2022-06-11,Consumer,Social Media
C003105,Vivaan Gupta,Female,67,Jaipur,Jaipur,2024-07-15,Consumer,Marketplace
C003106,Siddharth Mishra,Female,42,Ahmedabad,Ahmedabad,2022-02-05,Small Business,Referral
C003107,Diya Yadav,Male,48,Chennai,Chennai,2022-05-03,Consumer,Paid Search
C003108,Nikhil Bose,Male,28,Bengaluru,Bengaluru,2025-10-29,Corporate,Organic Search
C003109,Riya Yadav,Female,54,Mysuru,Mysuru,2023-10-20,Consumer,Organic Search
C003110,Kabir Das,Male,40,Mysuru,Mysuru,2023-03-08,Consumer,Social Media
C003111,Pooja Chopra,Female,21,Bengaluru,Bengaluru,2026-01-02,Consumer,Referral
C003112,Vivaan Reddy,Female,24,Hyderabad,Hyderabad,2025-02-24,Consumer,Paid Search
C003113,Aditi Malhotra,Male,49,Chennai,Chennai,2023-11-22,Consumer,Referral
C003114,Nikhil Rao,Male,41,Ahmedabad,Ahmedabad,2022-03-20,Consumer,Organic Search
C003115,Aarav Joshi,Female,48,Jaipur,Jaipur,2026-02-10,Corporate,Referral
C003116,Ananya Kapoor,Male,36,Pune,Pune,2025-05-30,Consumer,Organic Search
C003117,Ishaan Kapoor,Female,33,Pune,Pune,2024-05-06,Corporate,Social Media
C003118,Rohan Iyer,Female,48,Delhi,Delhi,2023-05-05,Small Business,Referral
C003119,Nisha Nair,Male,43,Patna,Patna,2023-07-28,Consumer,Referral
C003120,Priya Joshi,Male,37,Patna,Patna,2024-09-30,Corporate,Paid Search
C003121,Pooja Singh,Female,24,Jaipur,Jaipur,2022-11-21,Consumer,Referral
C003122,Vikram Kumar,Male,40,Delhi,Delhi,2024-06-07,Small Business,Referral
C003123,Isha Chopra,Female,37,Gurugram,Gurugram,2022-10-17,Home Office,Paid Search
C003124,Kavya Singh,Male,22,Chennai,Chennai,2023-05-25,Corporate,Marketplace
C003125,Nisha Shah,Female,33,Bengaluru,Bengaluru,2025-08-01,Corporate,Email
C003126,Aditya Singh,Male,33,Chandigarh,Chandigarh,2023-03-16,Consumer,Social Media
C003127,Rohan Mishra,Female,18,Nagpur,Nagpur,2026-01-02,Home Office,Organic Search
C003128,Ananya Kapoor,Male,38,Jaipur,Jaipur,2024-08-16,Small Business,Paid Search
C003129,Nisha Das,Male,43,Bengaluru,Bengaluru,2023-09-25,Consumer,Paid Search
C003130,Aditya Bose,Female,47,Indore,Indore,2024-09-17,Consumer,Social Media
C003131,Vikram Kapoor,Male,18,Lucknow,Lucknow,2024-02-09,Small Business,Organic Search
C003132,Sneha Yadav,Male,34,Visakhapatnam,Visakhapatnam,2024-06-13,Home Office,Paid Search
C003133,Rohan Reddy,Female,49,Pune,Pune,2025-03-15,Consumer,Referral
C003134,Aarav Rao,Male,33,Lucknow,Lucknow,2024-01-04,Home Office,Paid Search
C003135,Rohan Shah,Female,31,Gurugram,Gurugram,2025-09-10,Small Business,Affiliate
C003136,Manish Kumar,Male,33,Lucknow,Lucknow,2025-04-20,Consumer,Social Media
C003137,Vikram Malhotra,Non-Binary,41,Chandigarh,Chandigarh,2025-07-19,Corporate,Organic Search
C003138,Rahul Rao,Male,42,Guwahati,Guwahati,2026-06-13,Home Office,Paid Search
C003139,Meera Sharma,Male,46,Mumbai,Mumbai,2023-03-27,Home Office,Paid Search
C003140,Varun Verma,Male,23,Guwahati,Guwahati,2026-06-12,Corporate,Affiliate
C003141,Nisha Verma,Male,22,Bhubaneswar,Bhubaneswar,2025-05-11,Corporate,Organic Search
C003142,Neha Malhotra,Male,18,Mumbai,Mumbai,2023-04-12,Consumer,Affiliate
C003143,Tanya Reddy,Female,30,Indore,Indore,2024-10-22,Consumer,Social Media
C003144,Ananya Iyer,Male,18,Hyderabad,Hyderabad,2022-09-29,Consumer,Paid Search
C003145,Karan Mishra,Male,41,Delhi,Delhi,2025-05-28,Home Office,Social Media
C003146,Reyansh Chopra,Male,18,Ahmedabad,Ahmedabad,2022-10-21,Consumer,Social Media
C003147,Sneha Kapoor,Female,34,Chandigarh,Chandigarh,2023-11-20,Consumer,Affiliate
C003148,Tanya Nair,Male,28,Chandigarh,Chandigarh,2022-10-07,Consumer,Social Media
C003149,Reyansh Iyer,Female,18,Hyderabad,Hyderabad,2023-07-20,Small Business,Organic Search
C003150,Ananya Gupta,Female,32,Noida,Noida,2023-03-11,Consumer,Referral
C003151,Aditi Das,Male,25,Patna,Patna,2024-06-02,Small Business,Social Media
C003152,Vivaan Verma,Female,34,Surat,Surat,2022-09-12,Corporate,Organic Search
C003153,Tanya Malhotra,Male,18,Coimbatore,Coimbatore,2025-02-06,Consumer,Paid Search
C003154,Isha Singh,Female,25,Kolkata,Kolkata,2023-07-26,Consumer,Social Media
C003155,Siddharth Mehta,Female,35,Hyderabad,Hyderabad,2022-02-06,Consumer,Paid Search
C003156,Kabir Mishra,Female,26,Gurugram,Gurugram,2024-03-18,Consumer,Paid Search
C003157,Ishaan Kumar,Female,42,Noida,Noida,2024-11-18,Home Office,Organic Search
C003158,Pooja Malhotra,Male,25,Bhubaneswar,Bhubaneswar,2022-05-17,Corporate,Paid Search
C003159,Vikram Shah,Female,32,Kochi,Kochi,2024-07-14,Small Business,Email
C003160,Sneha Patel,Non-Binary,18,Bengaluru,Bengaluru,2025-11-21,Consumer,Organic Search
C003161,Reyansh Malhotra,Male,40,Patna,Patna,2025-07-04,Corporate,Paid Search
C003162,Varun Kapoor,Female,29,Visakhapatnam,Visakhapatnam,2023-04-19,Corporate,Organic Search
C003163,Vikram Singh,Female,47,Noida,Noida,2022-09-29,Small Business,Organic Search
C003164,Karan Singh,Male,35,Mysuru,Mysuru,2025-07-06,Small Business,Email
C003165,Nisha Rao,Female,45,Bengaluru,Bengaluru,,Consumer,Paid Search
C003166,Nisha Yadav,Male,35,Guwahati,Guwahati,2025-01-21,Consumer,Organic Search
C003167,Priya Gupta,Female,38,Guwahati,Guwahati,2022-05-30,Consumer,Referral
C003168,Ananya Kapoor,Male,50,Jaipur,Jaipur,2025-08-28,Corporate,Social Media
C003169,Aarav Malhotra,Male,18,Kolkata,Kolkata,2024-04-07,Consumer,Paid Search
C003170,Isha Patel,Female,46,Kochi,Kochi,2026-07-29,Consumer,Social Media
C003171,Diya Sharma,Male,32,Chennai,Chennai,2023-12-20,Consumer,Social Media
C003172,Ishaan Iyer,Female,51,Surat,Surat,2025-11-11,Consumer,Paid Search
C003173,Sanya Sharma,Male,25,Mumbai,Mumbai,2023-01-06,Small Business,Organic Search
C003174,Manish Iyer,Male,39,Guwahati,Guwahati,2026-04-19,Consumer,Paid Search
C003175,Nikhil Nair,Non-Binary,43,Bhubaneswar,Bhubaneswar,2025-09-12,Consumer,Organic Search
C003176,Nisha Kapoor,Female,34,Visakhapatnam,Visakhapatnam,2024-01-26,Consumer,Organic Search
C003177,Krishna Verma,Female,40,Jaipur,Jaipur,2022-11-18,Consumer,Referral
C003178,Rohan Rao,Female,18,Indore,Indore,2026-05-09,Home Office,Marketplace
C003179,Aditi Malhotra,Male,35,Patna,Patna,2025-01-05,Home Office,Social Media
C003180,Neha Singh,Female,27,Jaipur,Jaipur,2025-05-15,Consumer,Email
C003181,Ananya Verma,Male,22,Jaipur,Jaipur,2025-04-16,Consumer,Organic Search
C003182,Nisha Bose,Male,30,Patna,Patna,2024-04-14,Small Business,Organic Search
C003183,Varun Chopra,Female,39,Nagpur,Nagpur,2022-07-31,Home Office,Marketplace
C003184,Aarav Patel,Male,22,Bhopal,Bhopal,2023-08-16,Consumer,Marketplace
C003185,Pooja Das,Female,51,Guwahati,Guwahati,2024-05-20,Consumer,Paid Search
C003186,Meera Iyer,Male,34,Visakhapatnam,Visakhapatnam,2025-02-18,Small Business,Social Media
C003187,Pooja Yadav,Male,30,Nagpur,Nagpur,2024-10-14,Consumer,Organic Search
C003188,Aditya Singh,Male,43,Bhopal,Bhopal,2022-08-03,Home Office,Paid Search
C003189,Siddharth Mehta,Male,41,Chandigarh,Chandigarh,2026-06-05,Consumer,Marketplace
C003190,Varun Mishra,Female,37,Ahmedabad,Ahmedabad,2022-07-26,Consumer,Organic Search
C003191,Nikhil Joshi,Female,49,Guwahati,Guwahati,2023-02-26,Home Office,Referral
C003192,Diya Joshi,Male,36,Surat,Surat,2026-04-19,Corporate,Social Media
C003193,Sneha Chopra,Male,37,Patna,Patna,2024-10-23,Consumer,Referral
C003194,Unknown,Female,26,Noida,Noida,2025-07-28,Consumer,Email
C003195,Krishna Bose,Male,43,Mumbai,Mumbai,2022-01-27,Consumer,Social Media
C003196,Tanya Mehta,Female,19,Mysuru,Mysuru,,Consumer,Paid Search
C003197,Manish Gupta,Female,18,Coimbatore,Coimbatore,2023-04-14,Consumer,Email
C003198,Aditya Das,Male,19,Pune,Pune,2026-06-08,Consumer,Social Media
C003199,Sneha Mishra,Male,49,Nagpur,Nagpur,2026-03-30,Corporate,Referral
C003200,Nikhil Malhotra,Female,34,Ahmedabad,Ahmedabad,2025-11-28,Consumer,Organic Search
C003201,Riya Gupta,Female,18,Mysuru,Mysuru,2022-04-24,Consumer,Organic Search
C003202,Aarav Chopra,Female,34,Mysuru,Mysuru,2025-12-01,Home Office,Social Media
C003203,Siddharth Mehta,Female,52,Chennai,Chennai,2024-03-23,Consumer,Social Media
C003204,Neha Gupta,Male,24,Chennai,Chennai,2023-11-12,Consumer,Referral
C003205,Karan Verma,Male,35,Gurugram,Gurugram,2026-02-23,Small Business,Organic Search
C003206,Sneha Reddy,Male,68,Bengaluru,Bengaluru,2023-08-17,Home Office,Organic Search
C003207,Vivaan Joshi,Non-Binary,18,Bhopal,Bhopal,2025-06-03,Consumer,Organic Search
C003208,Manish Mishra,Female,32,Noida,Noida,2024-03-09,Consumer,Organic Search
C003209,Manish Chopra,Female,41,Noida,Noida,2023-08-17,Corporate,Social Media
